path	mbid	rag_id	old_path	tonic	tonic_fine	len	rag_name	labels
data\RagaDataset\audio\a655cf94-bb5f-4971-897a-9c20cdab828b.wav	a655cf94-bb5f-4971-897a-9c20cdab828b	dd59147d-8775-44ff-a36b-0d9f15b31319	data\RagaDataset/Hindustani/audio/dd59147d-8775-44ff-a36b-0d9f15b31319/Rashid_Khan/Evergreen/Raga_Bilaskhani_Todi_a655cf94-bb5f-4971-897a-9c20cdab828b	156.464662	1.566455215139749839e+02	876.9828125	Bilāsakhānī tōḍī	24
data\RagaDataset\audio\d7510269-b26c-4735-a491-245f3c732a58.wav	d7510269-b26c-4735-a491-245f3c732a58	dd59147d-8775-44ff-a36b-0d9f15b31319	data\RagaDataset/Hindustani/audio/dd59147d-8775-44ff-a36b-0d9f15b31319/Ajoy_Chakrabarty/The_Genius_Of_Pt__Ajoy_Chakraborty/Raga_Bilaskhani_Todi_d7510269-b26c-4735-a491-245f3c732a58	139.394167	1.397166082681258672e+02	1590.186625	Bilāsakhānī tōḍī	24
data\RagaDataset\audio\e23eb921-de6e-452b-bc2f-7fbd0772c4fd.wav	e23eb921-de6e-452b-bc2f-7fbd0772c4fd	dd59147d-8775-44ff-a36b-0d9f15b31319	data\RagaDataset/Hindustani/audio/dd59147d-8775-44ff-a36b-0d9f15b31319/Jasraj/Legends:_Sangeet_Martand_Pandit_Jasraj_(Vol__1)/Raga_-_Bilaskhani_Todi_e23eb921-de6e-452b-bc2f-7fbd0772c4fd	149.398969	1.491403044950902199e+02	1302.28	Bilāsakhānī tōḍī	24
data\RagaDataset\audio\c6e488e4-daa6-401d-a3db-cfe3f0ae63d6.wav	c6e488e4-daa6-401d-a3db-cfe3f0ae63d6	dd59147d-8775-44ff-a36b-0d9f15b31319	data\RagaDataset/Hindustani/audio/dd59147d-8775-44ff-a36b-0d9f15b31319/Girija_Devi/Masterworks_from_the_NCPA_Archives/Khyal_in_Raga_Bilaskhani_(Teental)_c6e488e4-daa6-401d-a3db-cfe3f0ae63d6	222.556277	2.233289364229552518e+02	1807.4121875	Bilāsakhānī tōḍī	24
data\RagaDataset\audio\7d3f5b32-34f2-402c-b3b3-a87f1dedd3a8.wav	7d3f5b32-34f2-402c-b3b3-a87f1dedd3a8	dd59147d-8775-44ff-a36b-0d9f15b31319	data\RagaDataset/Hindustani/audio/dd59147d-8775-44ff-a36b-0d9f15b31319/Amir_Khan/The_Great_Heritage:_Ustad_Amir_Khan/Raga_Bilaskhani_Todi_Bairagi_Roop_7d3f5b32-34f2-402c-b3b3-a87f1dedd3a8	142.652351	1.426523510000000101e+02	1356.68	Bilāsakhānī tōḍī	24
data\RagaDataset\audio\833a49b0-cb9e-41e5-b341-ab718e03b97c.wav	833a49b0-cb9e-41e5-b341-ab718e03b97c	e771a74d-545d-41d5-816b-43403a818b0c	data\RagaDataset/Hindustani/audio/e771a74d-545d-41d5-816b-43403a818b0c/Kumar_Gandharva/Pt__Kumar_Gandharva-Vocal/Ni_Mori_Ka_833a49b0-cb9e-41e5-b341-ab718e03b97c	192.630595	1.922970806670721231e+02	397.0611875	Bhūp	25
data\RagaDataset\audio\a3479fbe-fea4-4db7-9c1f-8b4ca613e5f0.wav	a3479fbe-fea4-4db7-9c1f-8b4ca613e5f0	e771a74d-545d-41d5-816b-43403a818b0c	data\RagaDataset/Hindustani/audio/e771a74d-545d-41d5-816b-43403a818b0c/Kishori_Amonkar/Live_in_Concert:_Nehru_Center_Bombay/Raga_Bhoop_Vilambit_Teentaal_a3479fbe-fea4-4db7-9c1f-8b4ca613e5f0	236	2.369561643735961525e+02	1781.0546875	Bhūp	25
data\RagaDataset\audio\bfefde58-4eb2-49b0-9c63-7e4ce1070e61.wav	bfefde58-4eb2-49b0-9c63-7e4ce1070e61	e771a74d-545d-41d5-816b-43403a818b0c	data\RagaDataset/Hindustani/audio/e771a74d-545d-41d5-816b-43403a818b0c/Omkar_Dadarkar/Raag_Bhoopali_&_Gavti/Raag_Bhoopali_bfefde58-4eb2-49b0-9c63-7e4ce1070e61	155.563492	1.554736609501573241e+02	3346.5871875	Bhūp	25
data\RagaDataset\audio\77c887ad-de19-45b8-b83f-37446eae378d.wav	77c887ad-de19-45b8-b83f-37446eae378d	e771a74d-545d-41d5-816b-43403a818b0c	data\RagaDataset/Hindustani/audio/e771a74d-545d-41d5-816b-43403a818b0c/Rashid_Khan/Masterworks/Raga_Bhoopali_77c887ad-de19-45b8-b83f-37446eae378d	155.563492	1.559233355337295563e+02	1342.119125	Bhūp	25
data\RagaDataset\audio\dd42bbc9-4ec1-4881-81df-8b6813d460cf.wav	dd42bbc9-4ec1-4881-81df-8b6813d460cf	e771a74d-545d-41d5-816b-43403a818b0c	data\RagaDataset/Hindustani/audio/e771a74d-545d-41d5-816b-43403a818b0c/Bade_Ghulam_Ali_Khan/The_Great_Heritage:_Ustad_Bade_Ghulam_Ali_Khan/Raga_Bhoopali_dd42bbc9-4ec1-4881-81df-8b6813d460cf	140.201669	1.397973348642024405e+02	1439.906625	Bhūp	25
data\RagaDataset\audio\82b207d0-a974-4c45-bf48-79bda319c985.wav	82b207d0-a974-4c45-bf48-79bda319c985	e771a74d-545d-41d5-816b-43403a818b0c	data\RagaDataset/Hindustani/audio/e771a74d-545d-41d5-816b-43403a818b0c/D_V_Paluskar/Echoes_of_a_Golden_Voice/Raga_Bhoop_82b207d0-a974-4c45-bf48-79bda319c985	160.121850	1.599369767927235841e+02	1691.4285625	Bhūp	25
data\RagaDataset\audio\64a44651-dab9-4ee1-a49e-dcca4cf67c53.wav	64a44651-dab9-4ee1-a49e-dcca4cf67c53	e771a74d-545d-41d5-816b-43403a818b0c	data\RagaDataset/Hindustani/audio/e771a74d-545d-41d5-816b-43403a818b0c/Abdul_Rashid_Khan/Rasan_Piya_-_Volume_1/Tirwat_-_Bhopali_64a44651-dab9-4ee1-a49e-dcca4cf67c53	137.793088	1.373957000833457585e+02	450.9779375	Bhūp	25
data\RagaDataset\audio\c853d66a-7f61-42ef-8373-94798bde90a6.wav	c853d66a-7f61-42ef-8373-94798bde90a6	ecd04ceb-b46c-47fc-9045-84ac9160e527	data\RagaDataset/Hindustani/audio/ecd04ceb-b46c-47fc-9045-84ac9160e527/Gauri_Pathare/Malhar/Raga_Basant_c853d66a-7f61-42ef-8373-94798bde90a6	220.000000	2.198729597111037606e+02	896.6	Basant	26
data\RagaDataset\audio\bb6a5ac4-9e42-49b2-bec4-58e1aff53230.wav	bb6a5ac4-9e42-49b2-bec4-58e1aff53230	ecd04ceb-b46c-47fc-9045-84ac9160e527	data\RagaDataset/Hindustani/audio/ecd04ceb-b46c-47fc-9045-84ac9160e527/Jasraj/Mewati_Gharana/Raga_Basant_Khyal_bb6a5ac4-9e42-49b2-bec4-58e1aff53230	141.830734	1.419126823098121690e+02	1726.66775	Basant	26
data\RagaDataset\audio\3d6dc834-550d-4eb5-87f9-6e57747f3cb1.wav	3d6dc834-550d-4eb5-87f9-6e57747f3cb1	ecd04ceb-b46c-47fc-9045-84ac9160e527	data\RagaDataset/Hindustani/audio/ecd04ceb-b46c-47fc-9045-84ac9160e527/Rashid_Khan/Masterworks/Raga_Basant_Piya_Sang_Kheloon_3d6dc834-550d-4eb5-87f9-6e57747f3cb1	142.652351	1.425699755641692548e+02	441.2865	Basant	26
data\RagaDataset\audio\88b004be-6280-402b-a178-07efd6285326.wav	88b004be-6280-402b-a178-07efd6285326	ecd04ceb-b46c-47fc-9045-84ac9160e527	data\RagaDataset/Hindustani/audio/ecd04ceb-b46c-47fc-9045-84ac9160e527/Veena_Sahasrabuddhe/Bandish_Vol-1/Madhukar_Aaj_Basant_88b004be-6280-402b-a178-07efd6285326	222.556277	2.215302211454393557e+02	519.62775	Basant	26
data\RagaDataset\audio\10224082-7d00-4839-b430-c8110686ec64.wav	10224082-7d00-4839-b430-c8110686ec64	ecd04ceb-b46c-47fc-9045-84ac9160e527	data\RagaDataset/Hindustani/audio/ecd04ceb-b46c-47fc-9045-84ac9160e527/Veena_Sahasrabuddhe/Ritu_Chakra_Vol__3/Raga_Basant_10224082-7d00-4839-b430-c8110686ec64	235.790162	2.351101557485634430e+02	1127.9934375	Basant	26
data\RagaDataset\audio\dbfa7e22-4432-4db5-8ec6-8482b97bcea9.wav	dbfa7e22-4432-4db5-8ec6-8482b97bcea9	ecd04ceb-b46c-47fc-9045-84ac9160e527	data\RagaDataset/Hindustani/audio/ecd04ceb-b46c-47fc-9045-84ac9160e527/Aslam_Hussain_Khan/Vocal/Mora_Saajan_Chhabila_Ree_dbfa7e22-4432-4db5-8ec6-8482b97bcea9	141.013849	1.405259781448292529e+02	660.9501875	Basant	26
data\RagaDataset\audio\4519091e-9eaa-4f03-911e-348727ee3c90.wav	4519091e-9eaa-4f03-911e-348727ee3c90	ecd04ceb-b46c-47fc-9045-84ac9160e527	data\RagaDataset/Hindustani/audio/ecd04ceb-b46c-47fc-9045-84ac9160e527/Basavraj_Rajaguru/The_Genius_Of_Basavraj_Rajguru/Raga_Basant_4519091e-9eaa-4f03-911e-348727ee3c90	161.049427	1.607705912718836032e+02	978.2595625	Basant	26
data\RagaDataset\audio\567e57a7-26c8-49c3-8a2c-fc2485cf2ab9.wav	567e57a7-26c8-49c3-8a2c-fc2485cf2ab9	f6432fec-e9c2-4b09-9e73-c46086cbd8ea	data\RagaDataset/Hindustani/audio/f6432fec-e9c2-4b09-9e73-c46086cbd8ea/Amir_Khan/A_Life_in_Music/Raga_Ahir_Bhairav_567e57a7-26c8-49c3-8a2c-fc2485cf2ab9	150.264428	1.482813191320442456e+02	1754.61875	Ahira bhairav	27
data\RagaDataset\audio\e2123c63-6a24-4190-be52-e299c05c4bb8.wav	e2123c63-6a24-4190-be52-e299c05c4bb8	f6432fec-e9c2-4b09-9e73-c46086cbd8ea	data\RagaDataset/Hindustani/audio/f6432fec-e9c2-4b09-9e73-c46086cbd8ea/Kaivalyakumar_Gurav/Kaivalyakumar_Vocal_Classical/Ahir_Bhairav_e2123c63-6a24-4190-be52-e299c05c4bb8	176.643034	1.769493984203359673e+02	558.053875	Ahira bhairav	27
data\RagaDataset\audio\2073b056-8120-4b04-b808-3d6a8c6a2bd7.wav	2073b056-8120-4b04-b808-3d6a8c6a2bd7	f6432fec-e9c2-4b09-9e73-c46086cbd8ea	data\RagaDataset/Hindustani/audio/f6432fec-e9c2-4b09-9e73-c46086cbd8ea/Omkar_Dadarkar/Raag_Ahir_Bhairon_&_Todi/Raag_Ahir_Bhairon_2073b056-8120-4b04-b808-3d6a8c6a2bd7	155.563492	1.556533749532806326e+02	2368.719375	Ahira bhairav	27
data\RagaDataset\audio\b31c1429-f99f-481c-9a0e-cb2d2f99ac84.wav	b31c1429-f99f-481c-9a0e-cb2d2f99ac84	f6432fec-e9c2-4b09-9e73-c46086cbd8ea	data\RagaDataset/Hindustani/audio/f6432fec-e9c2-4b09-9e73-c46086cbd8ea/Hirabai_Barodekar/The_Great_Heritage:_Hirabai_Barodekar/Raga_Ahir_Bhairav_-_Rasiya_Mhara_Mharoji_b31c1429-f99f-481c-9a0e-cb2d2f99ac84	239.911701	2.394963257013844782e+02	341.39425	Ahira bhairav	27
data\RagaDataset\audio\def59da7-8d7b-4047-b16c-eeee65482e87.wav	def59da7-8d7b-4047-b16c-eeee65482e87	f6432fec-e9c2-4b09-9e73-c46086cbd8ea	data\RagaDataset/Hindustani/audio/f6432fec-e9c2-4b09-9e73-c46086cbd8ea/Rashid_Khan/The_Genius_Of_Ustad_Rashid_Khan/Raga_-_Ahir_Bhairav_def59da7-8d7b-4047-b16c-eeee65482e87	157.371053	1.570985858887217717e+02	1664.1044375	Ahira bhairav	27
data\RagaDataset\audio\f93a15cf-8ec1-43c7-b7e3-b48f5369dee4.wav	f93a15cf-8ec1-43c7-b7e3-b48f5369dee4	f6432fec-e9c2-4b09-9e73-c46086cbd8ea	data\RagaDataset/Hindustani/audio/f6432fec-e9c2-4b09-9e73-c46086cbd8ea/Kumar_Gandharv/The_Genius_Of_Pt__Kumar_Gandharv/Raga_Ahir_Bhairav_f93a15cf-8ec1-43c7-b7e3-b48f5369dee4	180.771869	1.808763170889885146e+02	459.9733125	Ahira bhairav	27
data\RagaDataset\audio\73b6e933-61f6-4537-98df-834e3c0e0fa6.wav	73b6e933-61f6-4537-98df-834e3c0e0fa6	f6432fec-e9c2-4b09-9e73-c46086cbd8ea	data\RagaDataset/Hindustani/audio/f6432fec-e9c2-4b09-9e73-c46086cbd8ea/Kumar_Gandharva/Pt__Kumar_Gandharva-Vocal/Kaise_Manalun_Re_73b6e933-61f6-4537-98df-834e3c0e0fa6	190.418043	1.901981904668653840e+02	436.5844375	Ahira bhairav	27
data\RagaDataset\audio\adb5c888-68cb-4456-811c-f282aeee3713.wav	adb5c888-68cb-4456-811c-f282aeee3713	f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8	data\RagaDataset/Hindustani/audio/f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8/Kaushiki_Chakrabarty/Rageshri/Raga_Rageshri_-_Alap_adb5c888-68cb-4456-811c-f282aeee3713	233	2.330000000000000000e+02	361.5085625	Rāgēśrī	28
data\RagaDataset\audio\9a2ce15a-4b28-4d10-abc7-9e05310c2e3b.wav	9a2ce15a-4b28-4d10-abc7-9e05310c2e3b	f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8	data\RagaDataset/Hindustani/audio/f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8/Ajoy_Chakrabarty/Raag_Abhogi,_Rageshree_&_Khamaj/Raag_Rageshri_9a2ce15a-4b28-4d10-abc7-9e05310c2e3b	139.394167	1.386713922836710822e+02	2110.7978125	Rāgēśrī	28
data\RagaDataset\audio\2fd571a1-ca82-4ca6-9c41-39c2fe31d43f.wav	2fd571a1-ca82-4ca6-9c41-39c2fe31d43f	f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8	data\RagaDataset/Hindustani/audio/f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8/Sanjeev_Abhyankar/Jiyaraa/Aali_Ri_Jiyaraa_Moraa_Naahi_Chain_Paave_2fd571a1-ca82-4ca6-9c41-39c2fe31d43f	138.591315	1.384313004804031948e+02	1130.7885625	Rāgēśrī	28
data\RagaDataset\audio\72df913b-ac52-4798-990d-72e04a64bd8c.wav	72df913b-ac52-4798-990d-72e04a64bd8c	f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8	data\RagaDataset/Hindustani/audio/f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8/Rashid_Khan/Live_At_Sunny_Towers_Vol-2/Raga_Ragesri_72df913b-ac52-4798-990d-72e04a64bd8c	148.538494	1.483669946837618454e+02	1854.56325	Rāgēśrī	28
data\RagaDataset\audio\d2ca91e0-74d1-4c68-b7c9-4dec57ef526b.wav	d2ca91e0-74d1-4c68-b7c9-4dec57ef526b	f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8	data\RagaDataset/Hindustani/audio/f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8/Sanjeev_Abhyankar/Jiyaraa/Saajana_Re_Jiyaa_Laagat_Naa_d2ca91e0-74d1-4c68-b7c9-4dec57ef526b	138.591315	1.381916250392508516e+02	338.2073125	Rāgēśrī	28
data\RagaDataset\audio\eb3a6211-0062-4043-bd43-c7e84da353e9.wav	eb3a6211-0062-4043-bd43-c7e84da353e9	f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8	data\RagaDataset/Hindustani/audio/f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8/Kaushiki_Chakrabarty/Rageshri/Raga_Rageshri_-_Khayal_Saban_Sukh_Deho_eb3a6211-0062-4043-bd43-c7e84da353e9	233	2.330000000000000000e+02	1936.48325	Rāgēśrī	28
data\RagaDataset\audio\1472bfc9-acc9-4e25-9300-7cdff8df1575.wav	1472bfc9-acc9-4e25-9300-7cdff8df1575	f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8	data\RagaDataset/Hindustani/audio/f7fddfc0-8c1d-4dd2-90d5-5d51a99d61f8/Kaushiki_Chakrabarty/Rageshri/Raga_Rageshri_-_Bandish_Rag_Sang_Ragini_1472bfc9-acc9-4e25-9300-7cdff8df1575	233.081881	2.328127697269383702e+02	498.3901875	Rāgēśrī	28
data\RagaDataset\audio\00f54612-09f6-4528-91f1-95e5ef191c1b.wav	00f54612-09f6-4528-91f1-95e5ef191c1b	fa28470c-d413-44c7-94da-181f530cbfdd	data\RagaDataset/Hindustani/audio/fa28470c-d413-44c7-94da-181f530cbfdd/Girija_Devi/Classical_Encounter/Ali_Meri_Kaun_Sune_-_Khayal_Vilambhit_In_Ektal_00f54612-09f6-4528-91f1-95e5ef191c1b	212.505992	2.121380660525924213e+02	1666.429375	Puriyā dhanaśrī	29
data\RagaDataset\audio\62d572bc-f693-4378-b22c-03879b78ff0a.wav	62d572bc-f693-4378-b22c-03879b78ff0a	fa28470c-d413-44c7-94da-181f530cbfdd	data\RagaDataset/Hindustani/audio/fa28470c-d413-44c7-94da-181f530cbfdd/Bhimsen_Joshi/Shraddhanjali/Raga_Puriya_Dhanashri_62d572bc-f693-4378-b22c-03879b78ff0a	156.464662	1.559233353927535006e+02	831.84325	Puriyā dhanaśrī	29
data\RagaDataset\audio\18e8ec47-13b8-48a8-9ad5-4f9fbc901c0f.wav	18e8ec47-13b8-48a8-9ad5-4f9fbc901c0f	fa28470c-d413-44c7-94da-181f530cbfdd	data\RagaDataset/Hindustani/audio/fa28470c-d413-44c7-94da-181f530cbfdd/Sanjeev_Abhyankar/Vocal_Classical/Raga_Puriya_Dhanashri_18e8ec47-13b8-48a8-9ad5-4f9fbc901c0f	141.013849	1.408510374753078906e+02	1774.053875	Puriyā dhanaśrī	29
data\RagaDataset\audio\8e4f28ea-6a4c-4bae-a4df-4b9af14e1bb4.wav	8e4f28ea-6a4c-4bae-a4df-4b9af14e1bb4	fa28470c-d413-44c7-94da-181f530cbfdd	data\RagaDataset/Hindustani/audio/fa28470c-d413-44c7-94da-181f530cbfdd/Jasraj/Rajan_ke_Sirtaj/Dhundhan_Jaun_and_Shyam_Murari_Banwari_8e4f28ea-6a4c-4bae-a4df-4b9af14e1bb4	142.652351	1.428172446861490812e+02	1661.9101875	Puriyā dhanaśrī	29
data\RagaDataset\audio\f4ca8526-f987-4ff8-a6a4-63459ea698ae.wav	f4ca8526-f987-4ff8-a6a4-63459ea698ae	fa28470c-d413-44c7-94da-181f530cbfdd	data\RagaDataset/Hindustani/audio/fa28470c-d413-44c7-94da-181f530cbfdd/Gopal_Mishra/Kula_Sampada/Raga_Puriya_Dhanashree_f4ca8526-f987-4ff8-a6a4-63459ea698ae	155.563492	1.559233355337295563e+02	1241.6	Puriyā dhanaśrī	29
data\RagaDataset\audio\1caf7cef-ae50-4a96-ac5b-31519ec5f839.wav	1caf7cef-ae50-4a96-ac5b-31519ec5f839	fa28470c-d413-44c7-94da-181f530cbfdd	data\RagaDataset/Hindustani/audio/fa28470c-d413-44c7-94da-181f530cbfdd/Kumar_Gandharv/The_Genius_Of_Pt__Kumar_Gandharv/Raga_Puriya_Dhanashri_1caf7cef-ae50-4a96-ac5b-31519ec5f839	183.931706	1.842507116761032364e+02	383.64	Puriyā dhanaśrī	29
data\RagaDataset\audio\930ae825-111c-4dd5-b8be-de609fd5202d.wav	930ae825-111c-4dd5-b8be-de609fd5202d	fa28470c-d413-44c7-94da-181f530cbfdd	data\RagaDataset/Hindustani/audio/fa28470c-d413-44c7-94da-181f530cbfdd/Girija_Devi/Classical_Encounter/Mana_Ram_Naam_Ko_Sumiran_Kar_-_Khayal_Drut_In_Teental_930ae825-111c-4dd5-b8be-de609fd5202d	212.505992	2.128745560672193164e+02	745.1689375	Puriyā dhanaśrī	29
